rental_id,duration,bike_id,end_date,end_station_id,end_station_name,start_date,start_station_id,start_station_name
4637,1423,11820,2023-02-17 17:29:39,591,Baker Circus,2023-02-17 17:05:56,167,Park Court
2930,592,13925,2023-02-17 18:07:35,388,20 Queen Gardens,2023-02-17 17:57:43,376,Bridge Lane
3493,313,4257,2023-02-18 08:06:29,709,Queen Gardens,2023-02-18 08:01:16,709,Queen Gardens
2795,475,2284,2023-02-18 10:20:48,263,Mill Road,2023-02-18 10:12:53,395,33 Station Passage
592,380,691,2023-02-18 10:32:45,638,Bridge Road,2023-02-18 10:26:25,638,Bridge Road
2851,920,11675,2023-02-18 13:53:46,427,Victoria Place,2023-02-18 13:38:26,456,Church Bridge
1705,206,3029,2023-02-18 15:19:34,610,Market Circus,2023-02-18 15:16:08,610,Market Circus
4200,1026,12156,2023-02-18 16:42:44,13,Manor Embankment,2023-02-18 16:25:38,192,Oxford Mews
2077,811,6216,2023-02-18 19:06:58,642,23 Old Lane,2023-02-18 18:53:27,391,21 Hill Walk
3858,389,7457,2023-02-19 08:05:39,536,16 Broad Bridge,2023-02-19 07:59:10,1,Hill Row
2168,413,5379,2023-02-19 10:21:01,758,Church Lane,2023-02-19 10:14:08,758,Church Lane
1479,2425,12011,2023-02-19 13:54:59,351,Broad Row,2023-02-19 13:14:34,24,Temple Walk
4069,164,1773,2023-02-19 14:59:10,66,Earl Square,2023-02-19 14:56:26,348,14 Great Circus
4305,328,14224,2023-02-19 20:13:01,656,Old Row,2023-02-19 20:07:33,63,Cross Avenue
2447,1729,13973,2023-02-20 06:30:14,2,Strand Avenue,2023-02-20 06:01:25,2,Strand Avenue
4405,396,7088,2023-02-20 08:12:15,64,Victoria Bridge,2023-02-20 08:05:39,607,25 George Street
3976,1148,3992,2023-02-20 18:23:06,793,17 Bridge Avenue,2023-02-20 18:03:58,491,Great Passage
2260,731,14989,2023-02-20 19:11:25,403,Green Gardens,2023-02-20 18:59:14,403,Green Gardens
2213,919,14651,2023-02-21 00:33:54,355,New Lane,2023-02-21 00:18:35,355,New Lane
345,722,11653,2023-02-21 07:02:06,793,17 Bridge Avenue,2023-02-21 06:50:04,245,27 Tower Passage
4631,586,6645,2023-02-21 08:09:30,449,Queen Lane,2023-02-21 07:59:44,553,Mill Walk
4893,186,9340,2023-02-21 08:49:13,693,Water Embankment,2023-02-21 08:46:07,790,31 West Circus
2648,195,11054,2023-02-21 08:51:40,24,Temple Walk,2023-02-21 08:48:25,24,Temple Walk
3993,1428,6313,2023-02-21 11:04:09,644,8 Bridge Row,2023-02-21 10:40:21,674,Castle Square
4270,1648,706,2023-02-21 17:45:11,116,32 New Gardens,2023-02-21 17:17:43,378,35 Lion Lane
1006,731,8317,2023-02-21 18:21:35,127,32 Crown Circus,2023-02-21 18:09:24,127,32 Crown Circus
569,919,3226,2023-02-21 21:14:30,379,Market Mews,2023-02-21 20:59:11,379,Market Mews
3593,1939,13525,2023-02-22 06:15:41,249,North Road,2023-02-22 05:43:22,226,46 Mill Circus
4007,755,14216,2023-02-22 08:27:58,119,Cross Square,2023-02-22 08:15:23,356,High Street
994,71,7988,2023-02-22 12:13:10,766,Earl Bridge,2023-02-22 12:11:59,766,Earl Bridge
2769,385,3283,2023-02-22 16:44:34,280,48 Market Road,2023-02-22 16:38:09,21,9 High Avenue
4669,599,3257,2023-02-22 17:43:01,701,20 Oxford Row,2023-02-22 17:33:02,701,20 Oxford Row
973,1238,13456,2023-02-22 18:49:20,143,29 Dock Way,2023-02-22 18:28:42,156,North Way
1560,203,6056,2023-02-23 08:04:21,92,Castle Passage,2023-02-23 08:00:58,450,West Gate
1725,456,4463,2023-02-23 09:18:01,21,9 High Avenue,2023-02-23 09:10:25,6,Long Terrace
2624,826,6629,2023-02-23 13:05:30,513,Park Passage,2023-02-23 12:51:44,671,Lion Circus
3260,440,7273,2023-02-23 14:24:17,607,25 George Street,2023-02-23 14:16:57,607,25 George Street
1139,514,11604,2023-02-23 14:57:56,626,East Mews,2023-02-23 14:49:22,757,Strand Street
2729,773,10811,2023-02-23 18:43:05,250,42 Queen Court,2023-02-23 18:30:12,250,42 Queen Court
2977,785,8242,2023-02-23 18:56:11,77,Green Row,2023-02-23 18:43:06,761,Bridge Passage
1745,555,6141,2023-02-23 20:40:10,212,North Embankment,2023-02-23 20:30:55,245,27 Tower Passage
487,1611,3289,2023-02-24 09:17:00,555,Temple Avenue,2023-02-24 08:50:09,472,Park Terrace
1926,607,8914,2023-02-24 09:00:25,784,Temple Court,2023-02-24 08:50:18,784,Temple Court
168,273,2650,2023-02-24 11:31:37,748,Rose Row,2023-02-24 11:27:04,739,Station Court
2603,972,8343,2023-02-24 11:55:27,616,46 Market Lane,2023-02-24 11:39:15,276,42 Bridge Gate
4045,548,14538,2023-02-24 11:49:32,341,Globe Square,2023-02-24 11:40:24,335,44 Tower Lane
4163,2776,14560,2023-02-24 13:05:08,698,Victoria Place,2023-02-24 12:18:52,182,West Way
950,241,9881,2023-02-24 18:34:57,561,Manor Terrace,2023-02-24 18:30:56,638,Bridge Road
3322,1535,254,2023-02-24 20:12:25,224,High Terrace,2023-02-24 19:46:50,214,Strand Avenue
1228,645,3110,2023-02-25 09:32:38,642,23 Old Lane,2023-02-25 09:21:53,79,George Circus
4040,883,2673,2023-02-25 10:34:50,567,Tower Passage,2023-02-25 10:20:07,757,Strand Street
2623,1029,6993,2023-02-25 11:40:13,76,Castle Terrace,2023-02-25 11:23:04,391,21 Hill Walk
4366,944,2069,2023-02-25 14:22:58,426,14 Church Gardens,2023-02-25 14:07:14,426,14 Church Gardens
4224,1911,9379,2023-02-25 16:52:22,323,George Walk,2023-02-25 16:20:31,582,Queen Street
3821,484,14250,2023-02-25 17:19:26,672,26 North Passage,2023-02-25 17:11:22,672,26 North Passage
2379,341,11438,2023-02-26 03:47:50,110,Great Terrace,2023-02-26 03:42:09,227,27 Fleet Avenue
2792,546,14988,2023-02-26 07:35:32,673,Tower Gardens,2023-02-26 07:26:26,236,South Walk
354,692,13976,2023-02-26 10:17:06,738,Bridge Bridge,2023-02-26 10:05:34,738,Bridge Bridge
3527,531,7875,2023-02-26 11:37:35,331,East Walk,2023-02-26 11:28:44,699,Globe Gate
3843,359,6639,2023-02-26 16:04:01,357,14 Castle Walk,2023-02-26 15:58:02,615,4 George Terrace
2090,1541,11725,2023-02-27 07:31:26,450,West Gate,2023-02-27 07:05:45,450,West Gate
78,1419,12164,2023-02-27 07:46:02,451,Earl Gate,2023-02-27 07:22:23,451,Earl Gate
1670,1860,2103,2023-02-27 14:13:35,362,Albert Passage,2023-02-27 13:42:35,362,Albert Passage
4682,250,7730,2023-02-27 18:01:38,596,49 Bond Bridge,2023-02-27 17:57:28,596,49 Bond Bridge
1772,1114,12904,2023-02-28 08:24:12,757,Strand Street,2023-02-28 08:05:38,792,West Avenue
2349,8526,8127,2023-02-28 11:03:48,135,Bond Place,2023-02-28 08:41:42,13,Manor Embankment
2723,2106,12608,2023-02-28 12:16:42,620,Great Gardens,2023-02-28 11:41:36,426,14 Church Gardens
1854,2896,9824,2023-02-28 15:34:36,357,14 Castle Walk,2023-02-28 14:46:20,6,Long Terrace
722,3237,11316,2023-02-28 16:03:14,151,Market Row,2023-02-28 15:09:17,685,George Walk
808,2330,1661,2023-02-28 17:34:39,206,Globe Terrace,2023-02-28 16:55:49,206,Globe Terrace
3916,497,8421,2023-02-28 17:17:43,130,24 Old Passage,2023-02-28 17:09:26,777,South Bridge
3635,211,13226,2023-02-28 18:01:01,23,4 Fleet Square,2023-02-28 17:57:30,251,44 Green Street
108,432,6724,2023-02-28 18:51:24,152,Temple Street,2023-02-28 18:44:12,200,New Gardens
3508,406,957,2023-03-01 09:48:58,76,Castle Terrace,2023-03-01 09:42:12,76,Castle Terrace
565,781,6699,2023-03-01 14:21:34,182,West Way,2023-03-01 14:08:33,182,West Way
1360,1620,1661,2023-03-01 16:47:55,106,7 Station Road,2023-03-01 16:20:55,657,South Row
2928,1404,2403,2023-03-01 18:10:05,162,41 Dock Street,2023-03-01 17:46:41,658,Strand Walk
2423,1305,14458,2023-03-02 06:47:26,471,Castle Embankment,2023-03-02 06:25:41,294,Victoria Passage
876,1859,2321,2023-03-02 08:07:08,505,Cross Walk,2023-03-02 07:36:09,250,42 Queen Court
892,469,14536,2023-03-03 07:18:50,24,Temple Walk,2023-03-03 07:11:01,751,Temple Road
3460,677,5175,2023-03-03 07:44:01,276,42 Bridge Gate,2023-03-03 07:32:44,276,42 Bridge Gate
2448,120,10172,2023-03-03 15:12:38,162,41 Dock Street,2023-03-03 15:10:38,425,Queen Circus
904,1645,14212,2023-03-03 16:27:56,254,South Mews,2023-03-03 16:00:31,424,King Mews
3686,528,8090,2023-03-03 19:08:53,368,34 King Way,2023-03-03 19:00:05,675,Long Mews
3379,868,4387,2023-03-03 21:57:30,627,Mill Lane,2023-03-03 21:43:02,627,Mill Lane
667,1254,4227,2023-03-04 10:38:51,514,14 Market Gardens,2023-03-04 10:17:57,210,Cross Gate
3904,3257,12274,2023-03-04 11:41:41,24,Temple Walk,2023-03-04 10:47:24,100,Station Walk
1515,233,13260,2023-03-04 12:41:55,236,South Walk,2023-03-04 12:38:02,672,26 North Passage
3435,4048,3962,2023-03-04 14:24:23,100,Station Walk,2023-03-04 13:16:55,100,Station Walk
2080,807,6771,2023-03-05 09:13:51,296,27 Crown Gate,2023-03-05 09:00:24,757,Strand Street
3068,5270,1484,2023-03-05 10:58:11,403,Green Gardens,2023-03-05 09:30:21,403,Green Gardens
3032,150,10477,2023-03-05 10:35:11,180,Baker Terrace,2023-03-05 10:32:41,63,Cross Avenue
3409,920,2215,2023-03-05 14:06:13,72,Station Terrace,2023-03-05 13:50:53,542,Rose Gate
3551,67,3573,2023-03-05 16:44:01,131,Earl Court,2023-03-05 16:42:54,65,High Avenue
3320,1482,7143,2023-03-06 13:00:28,604,North Road,2023-03-06 12:35:46,104,Bond Place
1875,1153,4962,2023-03-06 14:08:52,615,4 George Terrace,2023-03-06 13:49:39,265,Cross Road
3554,181,6043,2023-03-06 20:52:03,640,High Passage,2023-03-06 20:49:02,551,Green Way
2059,383,8651,2023-03-07 08:04:15,679,29 New Bridge,2023-03-07 07:57:52,107,47 Old Road
4740,1766,340,2023-03-07 13:13:06,87,43 Prince Terrace,2023-03-07 12:43:40,539,29 George Gate
921,1405,3651,2023-03-07 17:24:09,19,Dock Square,2023-03-07 17:00:44,323,George Walk
2917,694,5768,2023-03-07 19:49:14,678,Old Gardens,2023-03-07 19:37:40,678,Old Gardens
1423,649,5948,2023-03-08 06:37:14,633,30 Bridge Bridge,2023-03-08 06:26:25,633,30 Bridge Bridge
834,11742,13749,2023-03-08 10:42:17,251,44 Green Street,2023-03-08 07:26:35,328,Bond Passage
2011,1070,13992,2023-03-08 07:51:54,127,32 Crown Circus,2023-03-08 07:34:04,127,32 Crown Circus
4499,11215,321,2023-03-08 11:01:58,685,George Walk,2023-03-08 07:55:03,685,George Walk
4761,699,11101,2023-03-08 08:55:35,101,South Passage,2023-03-08 08:43:56,355,New Lane
2658,115,10088,2023-03-08 09:50:09,564,Mill Embankment,2023-03-08 09:48:14,348,14 Great Circus
4308,1003,1705,2023-03-08 17:41:20,234,Church Terrace,2023-03-08 17:24:37,634,5 Long Gate
429,811,6450,2023-03-09 05:15:33,554,7 Tower Walk,2023-03-09 05:02:02,201,Station Street
3122,313,12011,2023-03-09 08:57:33,443,Church Square,2023-03-09 08:52:20,790,31 West Circus
1667,848,11550,2023-03-09 16:25:33,255,Church Square,2023-03-09 16:11:25,255,Church Square
2970,565,8506,2023-03-09 17:32:31,296,27 Crown Gate,2023-03-09 17:23:06,602,23 Market Gardens
2017,1002,3292,2023-03-09 18:10:40,574,4 Duke Lane,2023-03-09 17:53:58,114,Wharf Bridge
3510,5481,4351,2023-03-09 23:01:54,636,16 Long Gardens,2023-03-09 21:30:33,636,16 Long Gardens
390,1114,2818,2023-03-10 08:54:19,303,Long Road,2023-03-10 08:35:45,303,Long Road
866,108,9423,2023-03-10 10:14:32,733,Old Embankment,2023-03-10 10:12:44,65,High Avenue
1457,212,7450,2023-03-10 15:58:31,674,Castle Square,2023-03-10 15:54:59,196,North Circus
4103,203,7048,2023-03-10 17:29:13,738,Bridge Bridge,2023-03-10 17:25:50,463,17 King Embankment
2880,1305,1749,2023-03-10 20:14:00,553,Mill Walk,2023-03-10 19:52:15,100,Station Walk
2789,5909,11493,2023-03-11 00:30:22,474,10 New Terrace,2023-03-10 22:51:53,474,10 New Terrace
3356,942,14161,2023-03-11 00:34:11,352,31 Rose Embankment,2023-03-11 00:18:29,551,Green Way
3541,4733,9118,2023-03-11 12:32:33,368,34 King Way,2023-03-11 11:13:40,110,Great Terrace
3577,3377,9892,2023-03-11 13:38:32,226,46 Mill Circus,2023-03-11 12:42:15,134,5 Crown Mews
4184,584,6011,2023-03-11 15:19:23,473,Water Court,2023-03-11 15:09:39,54,East Passage
624,736,13186,2023-03-11 19:07:48,357,14 Castle Walk,2023-03-11 18:55:32,514,14 Market Gardens
4585,1002,4271,2023-03-12 08:19:01,777,South Bridge,2023-03-12 08:02:19,562,South Way
632,773,7320,2023-03-12 11:12:16,294,Victoria Passage,2023-03-12 10:59:23,294,Victoria Passage
3187,151,1434,2023-03-12 11:50:51,456,Church Bridge,2023-03-12 11:48:20,751,Temple Road
1780,423,11695,2023-03-12 16:27:54,130,24 Old Passage,2023-03-12 16:20:51,224,High Terrace
3765,1091,2928,2023-03-12 16:42:39,358,Long Walk,2023-03-12 16:24:28,250,42 Queen Court
2341,1140,2253,2023-03-12 17:02:29,72,Station Terrace,2023-03-12 16:43:29,263,Mill Road
3445,283,11731,2023-03-12 20:32:13,494,Strand Gardens,2023-03-12 20:27:30,637,Victoria Street
1815,133,1011,2023-03-13 07:08:54,294,Victoria Passage,2023-03-13 07:06:41,383,3 Oxford Place
2922,1738,10583,2023-03-13 07:53:41,185,Church Road,2023-03-13 07:24:43,185,Church Road
2362,513,2303,2023-03-13 07:41:04,317,30 Oxford Place,2023-03-13 07:32:31,229,19 Oxford Place
2286,1050,8363,2023-03-13 08:35:04,426,14 Church Gardens,2023-03-13 08:17:34,587,Fleet Court
628,2766,2387,2023-03-13 19:00:04,445,King Circus,2023-03-13 18:13:58,187,Manor Walk
2652,185,1028,2023-03-13 18:39:18,87,43 Prince Terrace,2023-03-13 18:36:13,424,King Mews
4881,448,8601,2023-03-14 08:16:55,100,Station Walk,2023-03-14 08:09:27,100,Station Walk
5000,2035,3460,2023-03-14 09:19:28,64,Victoria Bridge,2023-03-14 08:45:33,522,George Gardens
4447,974,7797,2023-03-14 11:04:59,294,Victoria Passage,2023-03-14 10:48:45,488,28 Mill Circus
2025,1023,10958,2023-03-14 16:58:03,454,North Avenue,2023-03-14 16:41:00,728,Tower Gardens
1708,1405,5648,2023-03-14 17:49:33,295,North Row,2023-03-14 17:26:08,655,3 Church Court
1873,850,14856,2023-03-14 18:37:17,777,South Bridge,2023-03-14 18:23:07,370,Castle Square
4556,3143,6821,2023-03-14 21:02:29,453,Lion Passage,2023-03-14 20:10:06,590,Strand Row
1578,432,10816,2023-03-15 06:14:41,282,Cross Way,2023-03-15 06:07:29,418,10 North Bridge
484,572,437,2023-03-15 08:34:37,135,Bond Place,2023-03-15 08:25:05,522,George Gardens
3047,490,12483,2023-03-15 08:43:38,727,Duke Gate,2023-03-15 08:35:28,764,27 New Row
2637,700,4743,2023-03-15 08:48:54,344,Strand Row,2023-03-15 08:37:14,344,Strand Row
2509,2432,11925,2023-03-15 11:35:39,388,20 Queen Gardens,2023-03-15 10:55:07,388,20 Queen Gardens
2904,6772,14732,2023-03-15 18:46:01,64,Victoria Bridge,2023-03-15 16:53:09,64,Victoria Bridge
1731,715,5289,2023-03-15 18:19:40,68,Water Lane,2023-03-15 18:07:45,68,Water Lane
3953,646,9963,2023-03-15 19:24:07,764,27 New Row,2023-03-15 19:13:21,655,3 Church Court
3395,358,14667,2023-03-16 08:30:34,458,Church Street,2023-03-16 08:24:36,220,Queen Avenue
292,798,7711,2023-03-16 16:34:51,92,Castle Passage,2023-03-16 16:21:33,117,Church Way
2704,447,4220,2023-03-16 21:06:17,610,Market Circus,2023-03-16 20:58:50,610,Market Circus
401,529,14568,2023-03-16 22:51:03,147,40 Wharf Passage,2023-03-16 22:42:14,601,George Row
1164,217,1795,2023-03-16 23:00:01,395,33 Station Passage,2023-03-16 22:56:24,177,37 Victoria Embankment
4324,558,10231,2023-03-17 14:50:40,2,Strand Avenue,2023-03-17 14:41:22,55,47 Albert Terrace
2405,704,8924,2023-03-17 15:23:49,159,West Avenue,2023-03-17 15:12:05,159,West Avenue
815,599,1333,2023-03-17 17:19:49,570,33 Prince Place,2023-03-17 17:09:50,669,5 George Row
3985,1546,8992,2023-03-17 17:37:47,189,Victoria Avenue,2023-03-17 17:12:01,577,10 Old Bridge
3022,409,6637,2023-03-17 21:12:50,626,East Mews,2023-03-17 21:06:01,732,Victoria Road
2594,1183,6559,2023-03-18 13:02:26,790,31 West Circus,2023-03-18 12:42:43,551,Green Way
4551,473,10266,2023-03-18 13:37:31,584,High Gate,2023-03-18 13:29:38,523,38 Station Bridge
3089,1144,5188,2023-03-18 13:50:13,699,Globe Gate,2023-03-18 13:31:09,344,Strand Row
1717,3105,13872,2023-03-18 20:51:06,709,Queen Gardens,2023-03-18 19:59:21,433,22 West Passage
2882,319,8062,2023-03-19 08:29:40,728,Tower Gardens,2023-03-19 08:24:21,243,Tower Street
2804,905,4672,2023-03-19 09:18:02,183,West Road,2023-03-19 09:02:57,183,West Road
464,661,5140,2023-03-19 11:40:27,65,High Avenue,2023-03-19 11:29:26,403,Green Gardens
664,267,9127,2023-03-19 11:37:57,368,34 King Way,2023-03-19 11:33:30,368,34 King Way
4037,445,6055,2023-03-19 11:41:09,644,8 Bridge Row,2023-03-19 11:33:44,644,8 Bridge Row
751,1081,1792,2023-03-19 11:56:35,488,28 Mill Circus,2023-03-19 11:38:34,140,46 Mill Street
4227,305,12605,2023-03-19 12:25:42,553,Mill Walk,2023-03-19 12:20:37,484,Church Embankment
1428,670,9162,2023-03-19 13:59:04,396,Bond Road,2023-03-19 13:47:54,505,Cross Walk
4250,181,13838,2023-03-19 14:24:45,694,23 West Court,2023-03-19 14:21:44,271,Globe Place
3619,619,9116,2023-03-19 14:58:43,776,Mill Lane,2023-03-19 14:48:24,172,36 Wharf Terrace
1755,1178,11530,2023-03-19 18:03:02,421,29 Great Way,2023-03-19 17:43:24,752,South Row
907,632,6302,2023-03-19 17:56:07,218,Great Court,2023-03-19 17:45:35,276,42 Bridge Gate
2152,1299,1843,2023-03-19 21:26:02,184,Great Mews,2023-03-19 21:04:23,636,16 Long Gardens
1398,680,5417,2023-03-20 06:15:26,228,New Embankment,2023-03-20 06:04:06,607,25 George Street
4511,2283,3588,2023-03-20 14:14:44,102,Temple Place,2023-03-20 13:36:41,159,West Avenue
1219,480,10842,2023-03-20 14:02:49,605,Queen Road,2023-03-20 13:54:49,605,Queen Road
4769,469,4080,2023-03-20 17:35:06,21,9 High Avenue,2023-03-20 17:27:17,626,East Mews
1042,523,2199,2023-03-20 18:21:09,156,North Way,2023-03-20 18:12:26,156,North Way
2989,1845,77,2023-03-21 15:55:23,724,7 Wharf Way,2023-03-21 15:24:38,322,Long Bridge
1843,1350,7752,2023-03-21 16:57:06,181,Earl Bridge,2023-03-21 16:34:36,542,Rose Gate
3444,940,2056,2023-03-21 19:22:37,493,West Way,2023-03-21 19:06:57,678,Old Gardens
1852,1711,4651,2023-03-21 22:59:32,793,17 Bridge Avenue,2023-03-21 22:31:01,250,42 Queen Court
3602,1270,2242,2023-03-22 10:07:21,388,20 Queen Gardens,2023-03-22 09:46:11,24,Temple Walk
3302,849,10595,2023-03-22 14:00:26,173,40 Church Way,2023-03-22 13:46:17,368,34 King Way
492,375,7189,2023-03-22 14:16:03,727,Duke Gate,2023-03-22 14:09:48,727,Duke Gate
3358,606,5720,2023-03-22 16:36:42,294,Victoria Passage,2023-03-22 16:26:36,294,Victoria Passage
4671,1633,13423,2023-03-22 17:55:35,189,Victoria Avenue,2023-03-22 17:28:22,118,New Gate
4821,119,6116,2023-03-22 18:37:59,476,High Gardens,2023-03-22 18:36:00,565,Crown Circus
3201,202,1046,2023-03-22 19:11:11,200,New Gardens,2023-03-22 19:07:49,200,New Gardens
827,700,4136,2023-03-22 19:22:11,117,Church Way,2023-03-22 19:10:31,778,Park Square
100,546,7035,2023-03-22 22:12:07,642,23 Old Lane,2023-03-22 22:03:01,387,Prince Place
4909,1395,3291,2023-03-23 08:47:32,77,Green Row,2023-03-23 08:24:17,440,4 George Street
2838,653,4797,2023-03-23 09:14:52,433,22 West Passage,2023-03-23 09:03:59,760,West Mews
4772,997,7858,2023-03-23 11:53:20,76,Castle Terrace,2023-03-23 11:36:43,335,44 Tower Lane
1813,4629,9080,2023-03-23 13:41:06,152,Temple Street,2023-03-23 12:23:57,218,Great Court
3451,6575,5248,2023-03-23 15:04:06,484,Church Embankment,2023-03-23 13:14:31,341,Globe Square
747,836,6934,2023-03-23 15:30:05,87,43 Prince Terrace,2023-03-23 15:16:09,755,5 Duke Square
322,4143,4173,2023-03-23 18:01:52,200,New Gardens,2023-03-23 16:52:49,488,28 Mill Circus
532,569,2356,2023-03-23 17:19:49,626,East Mews,2023-03-23 17:10:20,626,East Mews
768,1202,5493,2023-03-23 17:40:42,322,Long Bridge,2023-03-23 17:20:40,322,Long Bridge
4145,1255,14518,2023-03-23 20:52:42,671,Lion Circus,2023-03-23 20:31:47,476,High Gardens
3003,772,13031,2023-03-23 20:47:56,362,Albert Passage,2023-03-23 20:35:04,699,Globe Gate
2211,205,253,2023-03-23 22:48:58,102,Temple Place,2023-03-23 22:45:33,102,Temple Place
3372,267,14727,2023-03-24 07:22:55,255,Church Square,2023-03-24 07:18:28,55,47 Albert Terrace
3969,1964,6065,2023-03-24 09:21:12,178,21 Globe Embankment,2023-03-24 08:48:28,464,8 Bridge Passage
4713,151,3701,2023-03-24 09:00:38,81,27 Mill Court,2023-03-24 08:58:07,81,27 Mill Court
290,2093,1087,2023-03-24 09:40:54,658,Strand Walk,2023-03-24 09:06:01,365,Bond Embankment
3277,273,4988,2023-03-24 12:33:29,652,South Square,2023-03-24 12:28:56,324,Duke Gate
672,1656,4472,2023-03-24 16:20:26,583,38 South Gate,2023-03-24 15:52:50,583,38 South Gate
2805,1688,8802,2023-03-24 16:38:34,699,Globe Gate,2023-03-24 16:10:26,236,South Walk
2760,2211,558,2023-03-24 19:15:26,348,14 Great Circus,2023-03-24 18:38:35,348,14 Great Circus
127,1009,3415,2023-03-24 19:07:53,498,Globe Way,2023-03-24 18:51:04,685,George Walk
1243,251,11304,2023-03-24 22:28:24,600,36 George Row,2023-03-24 22:24:13,596,49 Bond Bridge
4526,193,1584,2023-03-25 06:18:44,698,Victoria Place,2023-03-25 06:15:31,698,Victoria Place
2907,1461,798,2023-03-25 10:13:24,107,47 Old Road,2023-03-25 09:49:03,339,Old Road
3722,489,3834,2023-03-25 11:50:35,424,King Mews,2023-03-25 11:42:26,550,Prince Way
2612,181,12063,2023-03-25 12:00:31,182,West Way,2023-03-25 11:57:30,81,27 Mill Court
1376,709,3382,2023-03-25 14:54:47,636,16 Long Gardens,2023-03-25 14:42:58,762,26 Victoria Gardens
2738,290,11449,2023-03-25 16:10:52,699,Globe Gate,2023-03-25 16:06:02,699,Globe Gate
260,1626,7749,2023-03-25 17:07:20,87,43 Prince Terrace,2023-03-25 16:40:14,333,22 Dock Way
4680,1286,10980,2023-03-25 17:51:49,453,Lion Passage,2023-03-25 17:30:23,159,West Avenue
3707,769,12735,2023-03-25 17:43:57,72,Station Terrace,2023-03-25 17:31:08,623,Manor Square
4493,1033,11278,2023-03-25 18:04:11,383,3 Oxford Place,2023-03-25 17:46:58,383,3 Oxford Place
948,419,10572,2023-03-25 18:14:14,2,Strand Avenue,2023-03-25 18:07:15,318,South Avenue
689,946,9689,2023-03-26 10:46:47,100,Station Walk,2023-03-26 10:31:01,62,Park Road
2788,1645,1610,2023-03-26 13:27:33,761,Bridge Passage,2023-03-26 13:00:08,794,26 Duke Gardens
3959,1511,5582,2023-03-26 13:38:17,105,Queen Way,2023-03-26 13:13:06,242,Park Square
3807,715,11944,2023-03-26 13:57:20,673,Tower Gardens,2023-03-26 13:45:25,514,14 Market Gardens
3250,481,4204,2023-03-26 16:16:51,456,Church Bridge,2023-03-26 16:08:50,295,North Row
3069,1270,14735,2023-03-26 17:11:24,638,Bridge Road,2023-03-26 16:50:14,78,Church Embankment
545,1379,1682,2023-03-26 17:39:09,671,Lion Circus,2023-03-26 17:16:10,426,14 Church Gardens
4632,139,14487,2023-03-26 17:43:37,263,Mill Road,2023-03-26 17:41:18,263,Mill Road
1362,4443,5093,2023-03-26 19:03:41,313,Temple Mews,2023-03-26 17:49:38,239,Prince Street
976,2298,941,2023-03-26 21:00:30,110,Great Terrace,2023-03-26 20:22:12,618,Cross Bridge
1458,164,4471,2023-03-27 08:39:41,65,High Avenue,2023-03-27 08:36:57,513,Park Passage
2481,192,9730,2023-03-27 16:23:27,640,High Passage,2023-03-27 16:20:15,617,Mill Lane
441,219,14427,2023-03-27 17:07:45,655,3 Church Court,2023-03-27 17:04:06,655,3 Church Court
703,1370,13185,2023-03-27 17:33:07,130,24 Old Passage,2023-03-27 17:10:17,276,42 Bridge Gate
4326,173,14478,2023-03-27 17:54:51,245,27 Tower Passage,2023-03-27 17:51:58,594,Market Way
3229,696,11315,2023-03-27 18:23:42,8,Mill Row,2023-03-27 18:12:06,8,Mill Row
840,2247,6023,2023-03-27 20:35:14,102,Temple Place,2023-03-27 19:57:47,790,31 West Circus
3459,836,7250,2023-03-28 08:55:45,472,Park Terrace,2023-03-28 08:41:49,472,Park Terrace
1732,2371,1746,2023-03-28 10:25:46,180,Baker Terrace,2023-03-28 09:46:15,180,Baker Terrace
1144,1108,8257,2023-03-29 09:14:27,769,Great Walk,2023-03-29 08:55:59,496,Rose Lane
96,596,11561,2023-03-29 12:06:15,524,34 Green Gate,2023-03-29 11:56:19,154,Station Row
1468,707,9073,2023-03-29 12:17:47,669,5 George Row,2023-03-29 12:06:00,669,5 George Row
2525,1201,2566,2023-03-29 17:45:23,180,Baker Terrace,2023-03-29 17:25:22,180,Baker Terrace
4016,486,7289,2023-03-29 17:35:24,380,32 Albert Gardens,2023-03-29 17:27:18,220,Queen Avenue
3776,378,7408,2023-03-29 18:21:48,101,South Passage,2023-03-29 18:15:30,154,Station Row
3512,962,7448,2023-03-29 19:11:40,64,Victoria Bridge,2023-03-29 18:55:38,335,44 Tower Lane
4985,1128,1697,2023-03-29 23:21:04,623,Manor Square,2023-03-29 23:02:16,348,14 Great Circus
2888,409,12127,2023-03-30 14:58:38,585,Bond Court,2023-03-30 14:51:49,88,16 North Square
1973,1325,3909,2023-03-30 18:44:07,200,New Gardens,2023-03-30 18:22:02,425,Queen Circus
4522,485,1833,2023-03-30 18:40:55,4,Strand Court,2023-03-30 18:32:50,610,Market Circus
2028,952,4895,2023-03-30 20:34:06,339,Old Road,2023-03-30 20:18:14,121,7 Wharf Square
1299,724,861,2023-03-31 07:52:36,206,Globe Terrace,2023-03-31 07:40:32,524,34 Green Gate
2898,535,3667,2023-03-31 08:44:54,222,Old Mews,2023-03-31 08:35:59,181,Earl Bridge
2564,294,7731,2023-03-31 08:48:48,220,Queen Avenue,2023-03-31 08:43:54,220,Queen Avenue
3891,1329,5963,2023-03-31 12:01:27,652,South Square,2023-03-31 11:39:18,1,Hill Row
3511,1176,10490,2023-03-31 12:16:05,348,14 Great Circus,2023-03-31 11:56:29,522,George Gardens
